Parish,Year,HomeValue,Bedrooms,CrimeRate,School,Income,MortgageRate
Lincoln,2024,231985.0330094446,3.0,82.33333333333333,92.9,17700.5,6.721153846153846
Lincoln,2014,222098.28579137384,4.0,94.04166666666666,94.3,17060.0,4.168867924528302
Lincoln,2015,233804.84056503687,4.0,105.75,95.5,17169.0,3.8505769230769227
Lincoln,2016,245365.72293972122,4.0,99.16666666666667,96.0,17144.0,3.6540384615384616
Lincoln,2017,255911.98346077817,4.0,113.16666666666667,100.4,17370.0,3.9898076923076924
Lincoln,2018,262854.25694172754,4.0,87.75,87.1,17551.0,4.544615384615384
Lincoln,2019,267851.0408011896,4.0,100.16666666666667,88.9,17712.0,3.935769230769231
Lincoln,2020,274828.7692390112,4.0,103.25,70.5,17861.0,3.111698113207547
Lincoln,2021,295409.11522800307,4.0,97.41666666666667,52.1,17729.0,2.957692307692308
Lincoln,2022,320061.59270920116,4.0,109.16666666666667,88.5,18043.0,5.344038461538461
Lincoln,2023,326927.80344450654,4.0,105.5,93.3,18341.0,6.806730769230769
Lincoln,2024,331575.2929947511,4.0,82.33333333333333,92.9,17700.5,6.721153846153846
Lincoln,2017,352142.4184957918,5.0,113.16666666666667,100.4,17370.0,3.9898076923076924
Lincoln,2018,361707.551126452,5.0,87.75,87.1,17551.0,4.544615384615384
Lincoln,2019,368357.44406718406,5.0,100.16666666666667,88.9,17712.0,3.935769230769231
Lincoln,2020,376552.25550581585,5.0,103.25,70.5,17861.0,3.111698113207547
Lincoln,2021,407945.2624154593,5.0,97.41666666666667,52.1,17729.0,2.957692307692308
Lincoln,2022,443974.30915367993,5.0,109.16666666666667,88.5,18043.0,5.344038461538461
Lincoln,2023,457200.5831741675,5.0,105.5,93.3,18341.0,6.806730769230769
Lincoln,2024,465649.7648967274,5.0,82.33333333333333,92.9,18341.0,6.721153846153846
Livingston,2014,114356.39564928763,2.0,394.8333333333333,103.0,46960.0,4.168867924528302
Livingston,2015,118319.9570408815,2.0,394.8333333333333,102.5,47608.0,3.8505769230769227
Livingston,2016,120981.56553265976,2.0,348.1666666666667,109.5,48014.0,3.6540384615384616
Livingston,2017,119933.06204157264,2.0,413.1666666666667,56.7,48675.0,3.9898076923076924
Livingston,2018,127168.50691790586,2.0,403.5,86.3,48859.0,4.544615384615384
Livingston,2019,132853.26147422226,2.0,375.8333333333333,88.5,48410.0,3.935769230769231
Livingston,2020,137066.86807382634,2.0,326.5,72.6,48690.0,3.111698113207547
Livingston,2021,146387.88211680713,2.0,239.41666666666666,56.7,48474.0,2.957692307692308
Livingston,2022,159276.14771520018,2.0,265.4166666666667,56.6,49770.0,5.344038461538461
Livingston,2023,166636.7107319436,2.0,256.0833333333333,89.4,51362.0,6.806730769230769
Livingston,2024,169404.71741858005,2.0,218.91666666666666,90.9,49161.0,6.721153846153846
Livingston,2014,149666.65188885972,3.0,306.875,103.0,46960.0,4.168867924528302
Livingston,2015,153610.39348447524,3.0,394.8333333333333,102.5,47608.0,3.8505769230769227
Livingston,2016,157834.64569098194,3.0,348.1666666666667,109.5,48014.0,3.6540384615384616
Livingston,2017,162194.67386086867,3.0,413.1666666666667,56.7,48675.0,3.9898076923076924
Livingston,2018,169987.55183017897,3.0,403.5,86.3,48859.0,4.544615384615384
Livingston,2019,172531.6965572026,3.0,375.8333333333333,88.5,48410.0,3.935769230769231
Livingston,2020,178868.92449988416,3.0,326.5,72.6,48690.0,3.111698113207547
Livingston,2021,194774.0793045192,3.0,239.41666666666666,56.7,48474.0,2.957692307692308
Livingston,2022,217299.10496017066,3.0,265.4166666666667,56.6,49770.0,5.344038461538461
Livingston,2023,224324.76477634706,3.0,256.0833333333333,89.4,51362.0,6.806730769230769
Livingston,2024,228167.7902132694,3.0,218.91666666666666,90.9,49161.0,6.721153846153846
Livingston,2014,198351.2866000342,4.0,306.875,103.0,46960.0,4.168867924528302
Livingston,2015,205353.43766253965,4.0,394.8333333333333,102.5,47608.0,3.8505769230769227
Livingston,2016,211368.12798887273,4.0,348.1666666666667,109.5,48014.0,3.6540384615384616
Livingston,2017,217362.69288942032,4.0,413.1666666666667,56.7,48675.0,3.9898076923076924
Livingston,2018,226974.85817257487,4.0,403.5,86.3,48859.0,4.544615384615384
Livingston,2019,226320.34190512562,4.0,375.8333333333333,88.5,48410.0,3.935769230769231
Livingston,2020,234976.5309007933,4.0,326.5,72.6,48690.0,3.111698113207547
Livingston,2021,258694.291859461,4.0,239.41666666666666,56.7,48474.0,2.957692307692308
Livingston,2022,286849.32037507265,4.0,265.4166666666667,56.6,49770.0,5.344038461538461
Livingston,2023,290074.8445047732,4.0,256.0833333333333,89.4,51362.0,6.806730769230769
Livingston,2024,293496.64601728093,4.0,218.91666666666666,90.9,49161.0,6.721153846153846
Livingston,2014,261292.12287304955,5.0,306.875,103.0,46960.0,4.168867924528302
Livingston,2015,274199.3145775184,5.0,394.8333333333333,102.5,47608.0,3.8505769230769227
Livingston,2016,283775.3345638779,5.0,348.1666666666667,109.5,48014.0,3.6540384615384616
Livingston,2017,287288.40170640574,5.0,413.1666666666667,56.7,48675.0,3.9898076923076924
Livingston,2018,302827.77752903476,5.0,403.5,86.3,48859.0,4.544615384615384
Livingston,2019,291992.5627980673,5.0,375.8333333333333,88.5,48410.0,3.935769230769231
Livingston,2020,301954.53174034884,5.0,326.5,72.6,48690.0,3.111698113207547
Livingston,2021,340685.86712199857,5.0,239.41666666666666,56.7,48474.0,2.957692307692308
Livingston,2022,376115.1886097079,5.0,265.4166666666667,56.6,49770.0,5.344038461538461
Livingston,2023,380867.94822597667,5.0,256.0833333333333,89.4,51362.0,6.806730769230769
Livingston,2024,385918.49842261337,5.0,218.91666666666666,90.9,51362.0,6.721153846153846
Morehouse,2019,44493.56961194421,1.0,98.91666666666667,56.7,9732.0,3.935769230769231
Morehouse,2020,44356.42451718423,1.0,24.166666666666668,62.25,9738.0,3.111698113207547
Morehouse,2021,48045.71852904147,1.0,89.91666666666667,67.8,9240.0,2.957692307692308
Morehouse,2022,49973.58231524034,1.0,79.41666666666667,76.4,9474.0,5.344038461538461
Morehouse,2023,46698.52587552234,1.0,64.58333333333333,61.1,9779.0,6.806730769230769
Morehouse,2024,48258.01720875502,1.0,68.41666666666667,62.7,10081.0,6.721153846153846
Morehouse,2014,47007.484885585116,2.0,96.5,59.2,10383.0,4.168867924528302
Morehouse,2015,49549.92757861288,2.0,124.58333333333333,60.4,10447.0,3.8505769230769227
Morehouse,2016,52315.81180643147,2.0,118.58333333333333,59.7,10273.0,3.6540384615384616
Morehouse,2017,45350.23389190947,2.0,120.83333333333333,88.8,10077.0,3.9898076923076924
Morehouse,2018,42464.5434976069,2.0,122.58333333333333,58.0,9758.0,4.544615384615384
Morehouse,2019,43867.67316494396,2.0,98.91666666666667,56.7,9732.0,3.935769230769231
Morehouse,2020,43740.39487099901,2.0,24.166666666666668,62.25,9738.0,3.111698113207547
Morehouse,2021,48925.67525943733,2.0,89.91666666666667,67.8,9240.0,2.957692307692308
Morehouse,2022,54077.90545641215,2.0,79.41666666666667,76.4,9474.0,5.344038461538461
Morehouse,2023,53144.340241558304,2.0,64.58333333333333,61.1,9779.0,6.806730769230769
Morehouse,2024,54460.902267206875,2.0,68.41666666666667,62.7,10081.0,6.721153846153846
Morehouse,2014,85072.35670809865,3.0,96.5,59.2,10383.0,4.168867924528302
Morehouse,2015,91980.44231475292,3.0,124.58333333333333,60.4,10447.0,3.8505769230769227
Morehouse,2016,98913.8790556019,3.0,118.58333333333333,59.7,10273.0,3.6540384615384616
Morehouse,2017,91732.03312940254,3.0,120.83333333333333,88.8,10077.0,3.9898076923076924
Morehouse,2018,87474.6758143769,3.0,122.58333333333333,58.0,9758.0,4.544615384615384
Morehouse,2019,89479.00443106076,3.0,98.91666666666667,56.7,9732.0,3.935769230769231
Morehouse,2020,92319.7954604827,3.0,24.166666666666668,62.25,9738.0,3.111698113207547
Morehouse,2021,101802.5198503607,3.0,89.91666666666667,67.8,9240.0,2.957692307692308
Morehouse,2022,115511.35436203521,3.0,79.41666666666667,76.4,9474.0,5.344038461538461
Morehouse,2023,114716.09055123995,3.0,64.58333333333333,61.1,9779.0,6.806730769230769
Morehouse,2024,113762.05415655185,3.0,68.41666666666667,62.7,10081.0,6.721153846153846
Morehouse,2014,113763.37101846782,4.0,96.5,59.2,10383.0,4.168867924528302
Morehouse,2015,120825.54094845161,4.0,124.58333333333333,60.4,10447.0,3.8505769230769227
Morehouse,2016,130355.03109069863,4.0,118.58333333333333,59.7,10273.0,3.6540384615384616
Morehouse,2017,123947.69592494551,4.0,120.83333333333333,88.8,10077.0,3.9898076923076924
Morehouse,2018,121007.23712010898,4.0,122.58333333333333,58.0,9758.0,4.544615384615384
Morehouse,2019,124567.42285442915,4.0,98.91666666666667,56.7,9732.0,3.935769230769231
Morehouse,2020,130751.80994560034,4.0,24.166666666666668,62.25,9738.0,3.111698113207547
Morehouse,2021,146133.26102658524,4.0,89.91666666666667,67.8,9240.0,2.957692307692308
Morehouse,2022,165675.12094925775,4.0,79.41666666666667,76.4,9474.0,5.344038461538461
Morehouse,2023,165250.54059364978,4.0,64.58333333333333,61.1,9779.0,6.806730769230769
Morehouse,2024,166812.42192684588,4.0,68.41666666666667,62.7,10081.0,6.721153846153846
Morehouse,2019,154389.0705590166,5.0,98.91666666666667,56.7,9732.0,3.935769230769231
Morehouse,2020,160064.30352417033,5.0,24.166666666666668,62.25,9738.0,3.111698113207547
Morehouse,2021,178724.21262641446,5.0,89.91666666666667,67.8,9240.0,2.957692307692308
Morehouse,2022,199141.43583873115,5.0,79.41666666666667,76.4,9474.0,5.344038461538461
Morehouse,2023,193025.85271797466,5.0,64.58333333333333,61.1,9779.0,6.806730769230769
Morehouse,2024,191517.29433471023,5.0,68.41666666666667,62.7,9779.0,6.721153846153846
Natchitoches,2014,159999.94092116563,3.0,173.66666666666666,77.2,14598.0,4.168867924528302
Natchitoches,2015,163963.45324328428,3.0,173.66666666666666,81.4,14456.0,3.8505769230769227
Natchitoches,2016,168260.56058822054,3.0,170.58333333333334,88.2,14393.0,3.6540384615384616
Natchitoches,2017,172109.7578513898,3.0,153.66666666666666,70.6,14549.0,3.9898076923076924
Natchitoches,2018,174937.38199718203,3.0,142.58333333333334,72.4,14630.0,4.544615384615384
Natchitoches,2019,175231.16450205084,3.0,154.25,73.7,14659.0,3.935769230769231
Natchitoches,2020,182188.38787551216,3.0,144.66666666666666,77.9,14324.0,3.111698113207547
Natchitoches,2021,199417.15805356868,3.0,760.148347885636,82.1,13765.0,2.957692307692308
Natchitoches,2022,217896.34475464444,3.0,804.7464475261086,66.6,13866.0,5.344038461538461
Natchitoches,2023,211755.2024604244,3.0,50.2,81.5,14108.0,6.806730769230769
Natchitoches,2024,211854.41196879544,3.0,112.58333333333333,83.5,14108.0,6.721153846153846
Orleans,2014,165102.00328876285,1.0,1623.8333333333333,109.2,150409.0,4.168867924528302
Orleans,2015,184964.4774680297,1.0,1623.8333333333333,109.6,153140.0,3.8505769230769227
Orleans,2016,206015.45955659557,1.0,1689.5,84.9,154844.0,3.6540384615384616
Orleans,2017,215505.8003782423,1.0,1811.0,99.2,154895.0,3.9898076923076924
Orleans,2018,220251.34253842407,1.0,1911.1666666666667,66.2,154036.0,4.544615384615384
Orleans,2019,235408.120599302,1.0,2137.0833333333335,67.8,153819.0,3.935769230769231
Orleans,2020,235533.2030061436,1.0,1943.4166666666667,79.15,154826.0,3.111698113207547
Orleans,2021,239232.54601118792,1.0,1806.4166666666667,90.5,156586.0,2.957692307692308
Orleans,2022,256264.8410433057,1.0,1913.6666666666667,82.6,155669.0,5.344038461538461
Orleans,2023,250842.71536323536,1.0,1968.3333333333333,69.8,155060.0,6.806730769230769
Orleans,2024,234008.87182645628,1.0,6.416666666666667,74.0,152734.5,6.721153846153846
Orleans,2014,149494.87006476137,2.0,815.1249999999999,109.2,150409.0,4.168867924528302
Orleans,2015,168110.615060379,2.0,1623.8333333333333,109.6,153140.0,3.8505769230769227
Orleans,2016,190487.4655141617,2.0,1689.5,84.9,154844.0,3.6540384615384616
Orleans,2017,197083.9347534487,2.0,1811.0,99.2,154895.0,3.9898076923076924
Orleans,2018,205007.9802694084,2.0,1911.1666666666667,66.2,154036.0,4.544615384615384
Orleans,2019,221940.55460988768,2.0,2137.0833333333335,67.8,153819.0,3.935769230769231
Orleans,2020,233181.62954618302,2.0,1943.4166666666667,79.15,154826.0,3.111698113207547
Orleans,2021,249542.15603646555,2.0,1806.4166666666667,90.5,156586.0,2.957692307692308
Orleans,2022,270021.2240046579,2.0,1913.6666666666667,82.6,155669.0,5.344038461538461
Orleans,2023,256933.24235704972,2.0,1968.3333333333333,69.8,155060.0,6.806730769230769
Orleans,2024,238079.31832655662,2.0,6.416666666666667,74.0,152734.5,6.721153846153846
Orleans,2014,150640.76799336312,3.0,815.1249999999999,109.2,150409.0,4.168867924528302
Orleans,2015,161420.2250242386,3.0,1623.8333333333333,109.6,153140.0,3.8505769230769227
Orleans,2016,174956.64823339903,3.0,1689.5,84.9,154844.0,3.6540384615384616
Orleans,2017,177094.7416105968,3.0,1811.0,99.2,154895.0,3.9898076923076924
Orleans,2018,183391.53555658634,3.0,1911.1666666666667,66.2,154036.0,4.544615384615384
Orleans,2019,193471.4767820176,3.0,2137.0833333333335,67.8,153819.0,3.935769230769231
Orleans,2020,205517.5139866124,3.0,1943.4166666666667,79.15,154826.0,3.111698113207547
Orleans,2021,228873.9449690457,3.0,1806.4166666666667,90.5,156586.0,2.957692307692308
Orleans,2022,247780.04979860518,3.0,1913.6666666666667,82.6,155669.0,5.344038461538461
Orleans,2023,230137.83254337916,3.0,1968.3333333333333,69.8,155060.0,6.806730769230769
Orleans,2024,214463.130729333,3.0,6.416666666666667,74.0,152734.5,6.721153846153846
Orleans,2014,211128.7949557215,4.0,815.1249999999999,109.2,150409.0,4.168867924528302
Orleans,2015,224978.22881423077,4.0,1623.8333333333333,109.6,153140.0,3.8505769230769227
Orleans,2016,239192.31647182765,4.0,1689.5,84.9,154844.0,3.6540384615384616
Orleans,2017,240497.44964894524,4.0,1811.0,99.2,154895.0,3.9898076923076924
Orleans,2018,248763.33809550514,4.0,1911.1666666666667,66.2,154036.0,4.544615384615384
Orleans,2019,255374.75357763073,4.0,2137.0833333333335,67.8,153819.0,3.935769230769231
Orleans,2020,268294.399166795,4.0,1943.4166666666667,79.15,154826.0,3.111698113207547
Orleans,2021,300463.4589873584,4.0,1806.4166666666667,90.5,156586.0,2.957692307692308
Orleans,2022,326493.8705723059,4.0,1913.6666666666667,82.6,155669.0,5.344038461538461
Orleans,2023,306413.7918108012,4.0,1968.3333333333333,69.8,155060.0,6.806730769230769
Orleans,2024,287276.44019959297,4.0,6.416666666666667,74.0,152734.5,6.721153846153846
Orleans,2014,265834.581270246,5.0,815.1249999999999,109.2,150409.0,4.168867924528302
Orleans,2015,292056.34058564744,5.0,1623.8333333333333,109.6,153140.0,3.8505769230769227
Orleans,2016,310962.42855936935,5.0,1689.5,84.9,154844.0,3.6540384615384616
Orleans,2017,307427.02893814316,5.0,1811.0,99.2,154895.0,3.9898076923076924
Orleans,2018,318130.6410632204,5.0,1911.1666666666667,66.2,154036.0,4.544615384615384
Orleans,2019,320543.8850798646,5.0,2137.0833333333335,67.8,153819.0,3.935769230769231
Orleans,2020,335466.921498083,5.0,1943.4166666666667,79.15,154826.0,3.111698113207547
Orleans,2021,380197.98080279137,5.0,1806.4166666666667,90.5,156586.0,2.957692307692308
Orleans,2022,414963.5192190246,5.0,1913.6666666666667,82.6,155669.0,5.344038461538461
Orleans,2023,396183.9826398294,5.0,1968.3333333333333,69.8,155060.0,6.806730769230769
Orleans,2024,372825.31547155185,5.0,6.416666666666667,74.0,155060.0,6.721153846153846
Ouachita,2019,46038.32356380621,1.0,683.6666666666666,82.1,56556.0,3.935769230769231
Ouachita,2020,51757.751806879336,1.0,746.8333333333334,72.0,56956.0,3.111698113207547
Ouachita,2021,55604.73308417733,1.0,676.75,61.9,58493.0,2.957692307692308
Ouachita,2022,58136.38168462272,1.0,735.0833333333334,89.8,59595.0,5.344038461538461
Ouachita,2023,57677.5118753954,1.0,642.6666666666666,82.7,60804.0,6.806730769230769
Ouachita,2024,58198.50327708838,1.0,590.25,83.8,59268.0,6.721153846153846
Ouachita,2014,56890.67294992989,2.0,708.25,96.9,57732.0,4.168867924528302
Ouachita,2015,60816.231566467904,2.0,826.25,94.9,57690.0,3.8505769230769227
Ouachita,2016,64348.97995872924,2.0,867.8333333333334,100.2,56903.0,3.6540384615384616
Ouachita,2017,64069.69064953548,2.0,799.4166666666666,110.7,56799.0,3.9898076923076924
Ouachita,2018,64310.036801542825,2.0,702.4166666666666,81.2,56686.0,4.544615384615384
Ouachita,2019,67041.5249109436,2.0,683.6666666666666,82.1,56556.0,3.935769230769231
Ouachita,2020,72027.25915008628,2.0,746.8333333333334,72.0,56956.0,3.111698113207547
Ouachita,2021,74691.52799754706,2.0,676.75,61.9,58493.0,2.957692307692308
Ouachita,2022,80861.16614488674,2.0,735.0833333333334,89.8,59595.0,5.344038461538461
Ouachita,2023,80212.03425459635,2.0,642.6666666666666,82.7,60804.0,6.806730769230769
Ouachita,2024,79606.10096645732,2.0,590.25,83.8,59268.0,6.721153846153846
Ouachita,2014,127502.01760038918,3.0,708.25,96.9,57732.0,4.168867924528302
Ouachita,2015,134071.36498960236,3.0,826.25,94.9,57690.0,3.8505769230769227
Ouachita,2016,137565.2748836646,3.0,867.8333333333334,100.2,56903.0,3.6540384615384616
Ouachita,2017,139036.7585874402,3.0,799.4166666666666,110.7,56799.0,3.9898076923076924
Ouachita,2018,141611.6200991171,3.0,702.4166666666666,81.2,56686.0,4.544615384615384
Ouachita,2019,144989.69420623677,3.0,683.6666666666666,82.1,56556.0,3.935769230769231
Ouachita,2020,146741.98624970505,3.0,746.8333333333334,72.0,56956.0,3.111698113207547
Ouachita,2021,154561.01175396232,3.0,676.75,61.9,58493.0,2.957692307692308
Ouachita,2022,171350.87348977226,3.0,735.0833333333334,89.8,59595.0,5.344038461538461
Ouachita,2023,174695.7769699105,3.0,642.6666666666666,82.7,60804.0,6.806730769230769
Ouachita,2024,177830.4590352619,3.0,590.25,83.8,59268.0,6.721153846153846
Ouachita,2014,208453.75975054482,4.0,708.25,96.9,57732.0,4.168867924528302
Ouachita,2015,218488.56829225784,4.0,826.25,94.9,57690.0,3.8505769230769227
Ouachita,2016,224286.86518435055,4.0,867.8333333333334,100.2,56903.0,3.6540384615384616
Ouachita,2017,228697.05381897732,4.0,799.4166666666666,110.7,56799.0,3.9898076923076924
Ouachita,2018,231611.06429731264,4.0,702.4166666666666,81.2,56686.0,4.544615384615384
Ouachita,2019,235428.03309049972,4.0,683.6666666666666,82.1,56556.0,3.935769230769231
Ouachita,2020,241153.1665295787,4.0,746.8333333333334,72.0,56956.0,3.111698113207547
Ouachita,2021,260204.06558972143,4.0,676.75,61.9,58493.0,2.957692307692308
Ouachita,2022,286688.67952156754,4.0,735.0833333333334,89.8,59595.0,5.344038461538461
Ouachita,2023,286446.7439141433,4.0,642.6666666666666,82.7,60804.0,6.806730769230769
Ouachita,2024,286438.70901328564,4.0,590.25,83.8,59268.0,6.721153846153846
Ouachita,2014,313227.32726079674,5.0,708.25,96.9,57732.0,4.168867924528302
Ouachita,2015,329255.39277431805,5.0,826.25,94.9,57690.0,3.8505769230769227
Ouachita,2016,336654.0967740343,5.0,867.8333333333334,100.2,56903.0,3.6540384615384616
Ouachita,2017,339644.1382099645,5.0,799.4166666666666,110.7,56799.0,3.9898076923076924
Ouachita,2018,343723.38328601077,5.0,702.4166666666666,81.2,56686.0,4.544615384615384
Ouachita,2019,349396.0595283263,5.0,683.6666666666666,82.1,56556.0,3.935769230769231
Ouachita,2020,349414.3742646282,5.0,746.8333333333334,72.0,56956.0,3.111698113207547
Ouachita,2021,377285.80451147567,5.0,676.75,61.9,58493.0,2.957692307692308
Ouachita,2022,415756.0537310527,5.0,735.0833333333334,89.8,59595.0,5.344038461538461
Ouachita,2023,411664.8401212877,5.0,642.6666666666666,82.7,60804.0,6.806730769230769
Ouachita,2024,408770.1545630928,5.0,590.25,83.8,60804.0,6.721153846153846
Plaquemines,2014,227582.1662895405,3.0,14.916666666666666,104.8,8772.0,4.168867924528302
Plaquemines,2015,231405.30953169437,3.0,14.916666666666666,102.3,8614.0,3.8505769230769227
Plaquemines,2016,237631.0446647415,3.0,22.333333333333332,108.6,8644.0,3.6540384615384616
Plaquemines,2017,244810.21382510778,3.0,28.583333333333332,78.9,8759.0,3.9898076923076924
Plaquemines,2018,250561.16388406008,3.0,15.666666666666666,89.4,8817.0,4.544615384615384
Plaquemines,2019,252382.25247861678,3.0,13.083333333333334,90.5,8919.0,3.935769230769231
Plaquemines,2020,265354.4078608569,3.0,18.75,84.4,8600.0,3.111698113207547
Plaquemines,2021,287593.9757308305,3.0,18.333333333333332,78.3,8039.0,2.957692307692308
Plaquemines,2022,309193.34828321927,3.0,15.666666666666666,61.8,8172.0,5.344038461538461
Plaquemines,2023,304414.03255097807,3.0,16.916666666666668,91.9,8200.0,6.806730769230769
Plaquemines,2024,298552.14916754764,3.0,16.166666666666668,93.6,8486.0,6.721153846153846
Plaquemines,2014,329155.15735672665,4.0,15.541666666666668,104.8,8772.0,4.168867924528302
Plaquemines,2015,334432.5649345443,4.0,14.916666666666666,102.3,8614.0,3.8505769230769227
Plaquemines,2016,337975.9681729794,4.0,22.333333333333332,108.6,8644.0,3.6540384615384616
Plaquemines,2017,345032.15342746803,4.0,28.583333333333332,78.9,8759.0,3.9898076923076924
Plaquemines,2018,352907.79499451834,4.0,15.666666666666666,89.4,8817.0,4.544615384615384
Plaquemines,2019,355518.57803773525,4.0,13.083333333333334,90.5,8919.0,3.935769230769231
Plaquemines,2020,370563.85456222977,4.0,18.75,84.4,8600.0,3.111698113207547
Plaquemines,2021,405943.752682287,4.0,18.333333333333332,78.3,8039.0,2.957692307692308
Plaquemines,2022,438808.29632562125,4.0,15.666666666666666,61.8,8172.0,5.344038461538461
Plaquemines,2023,435432.52996409195,4.0,16.916666666666668,91.9,8200.0,6.806730769230769
Plaquemines,2024,430219.7888985307,4.0,16.166666666666668,93.6,8486.0,6.721153846153846
Plaquemines,2014,414318.6267467916,5.0,15.541666666666668,104.8,8772.0,4.168867924528302
Plaquemines,2015,418894.8895675179,5.0,14.916666666666666,102.3,8614.0,3.8505769230769227
Plaquemines,2016,420003.33371485566,5.0,22.333333333333332,108.6,8644.0,3.6540384615384616
Plaquemines,2017,422310.99248938396,5.0,28.583333333333332,78.9,8759.0,3.9898076923076924
Plaquemines,2018,428781.8423258694,5.0,15.666666666666666,89.4,8817.0,4.544615384615384
Plaquemines,2019,422481.0000318094,5.0,13.083333333333334,90.5,8919.0,3.935769230769231
Plaquemines,2020,435437.2230052899,5.0,18.75,84.4,8600.0,3.111698113207547
Plaquemines,2021,475272.76383621735,5.0,18.333333333333332,78.3,8039.0,2.957692307692308
Plaquemines,2022,513199.82646150695,5.0,15.666666666666666,61.8,8172.0,5.344038461538461
Plaquemines,2023,506062.7112160367,5.0,16.916666666666668,91.9,8200.0,6.806730769230769
Plaquemines,2024,495144.9376321505,5.0,16.166666666666668,93.6,8200.0,6.721153846153846
Pointe Coupee,2017,125167.34489357746,2.0,30.833333333333332,91.6,8815.0,3.9898076923076924
Pointe Coupee,2018,136714.75913324713,2.0,39.583333333333336,64.7,8961.0,4.544615384615384
Pointe Coupee,2019,140951.04759284778,2.0,36.666666666666664,61.9,8960.0,3.935769230769231
Pointe Coupee,2020,145862.75328630008,2.0,31.666666666666668,63.05,9056.0,3.111698113207547
Pointe Coupee,2021,158719.00802739,2.0,24.416666666666668,64.2,8287.0,2.957692307692308
Pointe Coupee,2022,170470.3853379445,2.0,19.416666666666668,80.4,8203.0,5.344038461538461
Pointe Coupee,2023,179105.6661371973,2.0,15.916666666666666,65.8,8202.0,6.806730769230769
Pointe Coupee,2024,172098.07792435563,2.0,13.0,64.3,8545.0,6.721153846153846
Pointe Coupee,2014,164136.2503165171,3.0,22.708333333333332,78.8,8888.0,4.168867924528302
Pointe Coupee,2015,173818.89488395007,3.0,32.416666666666664,71.7,8726.0,3.8505769230769227
Pointe Coupee,2016,179490.84543205134,3.0,29.666666666666668,66.5,8802.0,3.6540384615384616
Pointe Coupee,2017,183362.2935752681,3.0,30.833333333333332,91.6,8815.0,3.9898076923076924
Pointe Coupee,2018,192720.81050429866,3.0,39.583333333333336,64.7,8961.0,4.544615384615384
Pointe Coupee,2019,199397.7948017352,3.0,36.666666666666664,61.9,8960.0,3.935769230769231
Pointe Coupee,2020,208076.69787062562,3.0,31.666666666666668,63.05,9056.0,3.111698113207547
Pointe Coupee,2021,227918.89770758714,3.0,24.416666666666668,64.2,8287.0,2.957692307692308
Pointe Coupee,2022,251543.1852978278,3.0,19.416666666666668,80.4,8203.0,5.344038461538461
Pointe Coupee,2023,262628.64837792836,3.0,15.916666666666666,65.8,8202.0,6.806730769230769
Pointe Coupee,2024,267505.07384722464,3.0,13.0,64.3,8545.0,6.721153846153846
Pointe Coupee,2014,269694.0161432691,4.0,22.708333333333332,78.8,8888.0,4.168867924528302
Pointe Coupee,2015,282413.5702767067,4.0,32.416666666666664,71.7,8726.0,3.8505769230769227
Pointe Coupee,2016,292826.3667656746,4.0,29.666666666666668,66.5,8802.0,3.6540384615384616
Pointe Coupee,2017,299214.1517927281,4.0,30.833333333333332,91.6,8815.0,3.9898076923076924
Pointe Coupee,2018,310884.71974009596,4.0,39.583333333333336,64.7,8961.0,4.544615384615384
Pointe Coupee,2019,314422.3518067459,4.0,36.666666666666664,61.9,8960.0,3.935769230769231
Pointe Coupee,2020,319121.2104991576,4.0,31.666666666666668,63.05,9056.0,3.111698113207547
Pointe Coupee,2021,345640.8665813106,4.0,24.416666666666668,64.2,8287.0,2.957692307692308
Pointe Coupee,2022,381657.9301895018,4.0,19.416666666666668,80.4,8203.0,5.344038461538461
Pointe Coupee,2023,390230.24820695474,4.0,15.916666666666666,65.8,8202.0,6.806730769230769
Pointe Coupee,2024,385221.3252856543,4.0,13.0,64.3,8202.0,6.721153846153846
Rapides,2019,68683.57231249302,1.0,638.6666666666666,78.3,48488.0,3.935769230769231
Rapides,2020,69767.89956080157,1.0,578.0833333333334,71.65,49075.0,3.111698113207547
Rapides,2021,75441.02152246756,1.0,512.3333333333334,65.0,48651.0,2.957692307692308
Rapides,2022,76602.14887063067,1.0,459.5833333333333,77.5,48544.0,5.344038461538461
Rapides,2023,79459.2586626254,1.0,443.4166666666667,80.7,48660.0,6.806730769230769
Rapides,2024,83630.76155310955,1.0,471.25,83.0,48182.0,6.721153846153846
Rapides,2014,70593.04339853393,2.0,581.8333333333333,86.4,47704.0,4.168867924528302
Rapides,2015,76046.50896840963,2.0,692.4166666666666,86.7,47674.0,3.8505769230769227
Rapides,2016,79937.2076209329,2.0,702.9166666666666,92.0,48154.0,3.6540384615384616
Rapides,2017,81095.61312308007,2.0,654.0833333333334,62.0,48032.0,3.9898076923076924
Rapides,2018,85874.11046779508,2.0,598.5,76.5,48000.0,4.544615384615384
Rapides,2019,85527.00172170422,2.0,638.6666666666666,78.3,48488.0,3.935769230769231
Rapides,2020,86856.25258217273,2.0,578.0833333333334,71.65,49075.0,3.111698113207547
Rapides,2021,92834.23992346188,2.0,512.3333333333334,65.0,48651.0,2.957692307692308
Rapides,2022,93375.79798342148,2.0,459.5833333333333,77.5,48544.0,5.344038461538461
Rapides,2023,95593.29644001518,2.0,443.4166666666667,80.7,48660.0,6.806730769230769
Rapides,2024,94974.52470627637,2.0,471.25,83.0,48182.0,6.721153846153846
